AAId,AId,BId,RId,SId,Date
600660,167832,null,2,1,6/18/19
601014,692788,null,1,1,6/18/19
601404,696650,null,2,1,5/30/19
601529,284211,null,2,1,5/29/19
601660,233253,null,1,1,6/17/19
601681,660466,null,3,1,5/30/19
601775,41440,null,2,1,5/29/19
601889,769523,null,2,1,6/18/19
601901,603383,null,1,1,6/18/19
601959,539181,null,1,1,5/30/19
602118,859375,null,1,1,6/2/19
602454,768549,null,2,1,6/2/19
602486,373960,null,2,1,4/29/19
602759,605454,null,1,1,6/19/19
602958,735655,null,2,1,5/30/19
603264,678765,null,2,1,5/29/19
603322,779911,null,2,1,6/18/19
603326,745025,null,2,1,6/18/19
603584,541921,null,2,1,4/29/19
603614,141078,null,2,1,6/2/19
604069,582096,null,2,1,4/29/19
604174,506609,null,1,1,4/29/19
604241,672603,null,2,1,6/2/19
604700,749881,null,1,1,5/30/19
604834,92569,null,1,1,5/29/19
605068,220199,null,1,1,5/30/19
605135,42811,null,1,1,4/29/19
605223,701697,null,1,1,6/17/19
605241,717594,null,2,1,6/17/19
605530,727567,null,2,1,5/29/19
605671,479276,null,1,1,5/25/19
606008,318304,null,2,1,6/17/19
606094,618760,null,2,1,6/18/19
606193,697262,null,1,1,6/19/19
606264,726145,null,2,1,5/29/19
606890,211212,null,3,1,5/30/19
606988,93660,null,1,1,4/29/19
606997,699619,null,2,1,5/29/19
607159,463933,null,1,1,6/19/19
607195,760836,null,1,1,6/19/19
607226,775235,null,2,1,5/29/19
607252,270599,null,1,1,5/30/19
607399,254842,null,2,1,5/30/19
607483,669557,null,2,1,6/17/19
607820,615905,null,1,1,5/25/19
607909,561339,null,1,1,5/25/19
607933,374209,null,1,1,5/30/19
608011,276163,null,2,1,4/29/19
608171,306049,null,2,1,6/19/19
608407,572080,null,1,1,4/29/19
608475,142538,null,2,1,6/18/19
608544,532497,null,1,1,5/25/19
608802,795341,null,1,1,6/2/19
609041,248963,null,1,1,6/17/19
609433,501026,null,1,1,5/30/19
609535,242482,null,2,1,5/25/19
609694,603904,null,3,1,6/17/19
610039,168354,null,2,1,5/30/19
610255,596364,null,3,1,5/30/19
610629,257783,null,2,1,6/17/19
610753,596420,null,2,1,6/2/19
610777,273057,null,2,1,6/19/19
611270,750745,null,2,1,5/25/19
611323,325624,null,2,1,6/18/19
611480,588711,null,3,1,6/2/19
611522,721084,null,2,1,5/30/19
611726,359090,null,1,1,5/25/19
612048,645157,null,1,1,6/2/19
612082,566340,null,1,1,5/30/19
612356,479837,null,1,1,5/29/19
612390,26821,null,2,1,5/30/19
612597,204955,null,3,1,6/17/19
612648,603317,null,1,1,6/18/19
612942,351487,null,2,1,6/2/19
612985,266122,null,1,1,6/17/19
613313,168505,null,2,1,5/29/19
613396,586188,null,2,1,6/18/19
614067,346556,null,2,1,6/18/19
614133,586933,null,2,1,5/25/19
614650,59930,null,1,1,5/29/19
614745,67348,null,1,1,5/25/19
614771,98072,null,2,1,6/2/19
615091,748148,null,2,1,5/25/19
615166,689137,null,2,1,6/18/19
615398,8948,null,2,1,6/18/19
615697,486674,null,1,1,5/30/19
615950,323031,null,2,1,6/18/19
615961,600335,null,3,1,5/30/19
616195,368216,null,1,1,5/30/19
616764,150466,null,2,1,4/29/19
616835,91628,null,1,1,6/2/19
616899,372129,null,1,1,4/29/19
616928,690252,null,2,1,6/17/19
617128,285773,null,1,1,5/30/19
617580,166638,null,2,1,6/17/19
617837,12000,null,1,1,6/2/19
618295,524841,null,1,1,5/29/19
618387,271459,null,2,1,5/30/19
618427,95756,null,1,1,6/2/19
618518,751159,null,2,1,5/29/19
618678,695657,null,2,1,5/29/19
618862,385382,null,1,1,4/29/19
619050,396413,null,1,1,4/29/19
619072,296754,null,2,1,5/25/19
619208,718760,null,2,1,5/29/19
619248,391626,null,2,1,4/29/19
619511,502901,null,2,1,5/30/19
619609,264530,null,2,1,5/25/19
619797,683413,null,2,1,5/30/19
620013,52584,null,1,1,5/30/19
620558,44066,null,2,1,6/18/19
620588,156443,null,1,1,5/29/19
620689,385733,null,2,1,5/29/19
621856,132722,null,1,1,4/29/19
622235,616380,null,3,1,6/17/19
622316,294200,null,2,1,6/2/19
622367,160799,null,2,1,5/30/19
622371,581450,null,3,1,5/30/19
622867,318461,null,2,1,6/17/19
623034,314025,null,2,1,6/18/19
623532,621817,null,2,1,4/29/19
623623,720060,null,2,1,6/17/19
623644,587816,null,3,1,5/25/19
624145,162308,null,2,1,5/30/19
624174,759541,null,2,1,5/30/19
624222,606142,null,2,1,5/30/19
624335,115630,null,2,1,6/19/19
625026,399232,null,1,1,6/17/19
625900,573818,null,3,1,6/17/19
626066,836414,null,1,1,5/25/19
626087,848970,null,1,1,6/19/19
626241,7078,null,2,1,5/30/19
626342,43594,null,2,1,6/18/19
626706,483021,null,1,1,5/25/19
626785,145599,null,2,1,6/19/19
626830,312529,null,1,1,6/19/19
627397,779835,null,2,1,6/18/19
627567,516457,null,2,1,5/30/19
627577,161450,null,2,1,5/30/19
627610,92309,null,1,1,4/29/19
627696,57677,null,2,1,6/2/19
627716,744982,null,2,1,4/29/19
627892,310147,null,1,1,5/30/19
627911,739341,null,2,1,4/29/19
628016,113415,null,2,1,6/2/19
628058,695939,null,1,1,6/19/19
628252,235901,null,1,1,4/29/19
628520,789833,null,1,1,6/19/19
628592,614387,null,2,1,6/19/19
628702,102886,null,1,1,6/19/19
628712,136252,null,2,1,6/2/19
628755,354866,null,1,1,4/29/19
628891,222640,null,1,1,4/29/19
629243,256835,null,2,1,6/2/19
629653,137263,null,2,1,5/25/19
629734,580171,null,1,1,6/17/19
630078,671500,null,1,1,6/19/19
630082,776885,null,2,1,6/19/19
630362,492500,null,1,1,4/29/19
630408,490351,null,1,1,4/29/19
630619,739747,null,2,1,6/2/19
630801,775254,null,2,1,5/30/19
630897,112384,null,1,1,4/29/19
631068,541931,null,2,1,6/18/19
631190,522895,null,1,1,6/17/19
631375,616089,null,1,1,5/30/19
631488,347037,null,2,1,6/18/19
631868,779864,null,2,1,6/18/19
631926,575594,null,2,1,6/19/19
632053,54239,null,1,1,6/2/19
632101,497953,null,1,1,4/29/19
632253,165243,null,2,1,5/30/19
632284,621430,null,2,1,6/17/19
632365,582701,null,3,1,6/19/19
632436,167412,null,2,1,6/2/19
632589,648503,null,1,1,6/18/19
633208,272326,null,2,1,6/2/19
633241,393014,null,1,1,5/30/19
633521,62434,null,2,1,6/17/19
633885,860240,null,1,1,5/29/19
634478,58984,null,2,1,5/25/19
635306,275774,null,1,1,5/29/19
635367,241882,null,2,1,5/29/19
635474,745774,null,2,1,5/30/19
635591,709840,null,2,1,6/17/19
635639,355245,null,1,1,5/30/19
635824,725877,null,1,1,6/17/19
636106,8569,null,2,1,6/17/19
636394,615052,null,1,1,5/30/19
636454,6812,null,1,1,6/2/19
636477,95881,null,1,1,6/2/19
636590,170113,null,2,1,6/17/19
636909,554839,null,1,1,5/29/19
637252,510836,null,1,1,6/18/19
637470,207982,null,3,1,6/17/19
637596,524862,null,1,1,5/30/19
637888,272675,null,1,1,5/25/19
638102,502247,null,2,1,5/25/19
638120,504151,null,1,1,5/25/19
638608,635513,null,2,1,5/25/19
638710,501927,null,1,1,6/17/19
638783,8590,null,2,1,5/29/19
638799,772119,null,2,1,6/17/19
639393,364477,null,2,1,5/29/19
639895,155510,null,1,1,6/2/19
640156,763396,null,1,1,6/18/19
640657,717554,null,2,1,6/17/19
640668,538550,null,1,1,6/17/19
640701,57790,null,2,1,5/29/19
640709,242676,null,1,1,5/29/19
640746,51012,null,2,1,5/29/19
640839,450159,null,1,1,6/18/19
641150,292667,null,2,1,5/29/19
641447,777976,null,2,1,5/30/19
641556,717611,null,2,1,6/17/19
641602,538986,null,1,1,5/29/19
641952,812666,null,1,1,5/25/19
642074,788174,null,1,1,6/18/19
642277,657941,null,3,1,4/29/19
643155,740098,null,1,1,6/18/19
643225,254366,null,1,1,5/29/19
643423,363353,null,2,1,5/29/19
643945,826791,null,1,1,6/2/19
644144,857259,null,1,1,6/19/19
644225,326334,null,2,1,6/19/19
644451,64718,null,1,1,6/17/19
644647,581842,null,3,1,5/29/19
645212,769901,null,1,1,5/30/19
645332,739747,null,2,1,5/29/19
645660,720041,null,2,1,5/25/19
645705,450433,null,1,1,5/25/19
645858,776918,null,2,1,5/25/19
646176,370270,null,1,1,5/30/19
646347,487539,null,1,1,5/30/19
646349,151980,null,1,1,5/30/19
646469,375678,null,2,1,5/29/19
646813,408602,null,1,1,6/17/19
646821,329917,null,1,1,6/17/19
647062,551323,null,1,1,4/29/19
647135,751359,null,2,1,6/19/19
647198,751330,null,2,1,6/19/19
647311,767854,null,2,1,4/29/19
647534,99783,null,2,1,5/25/19
647589,695018,null,2,1,5/29/19
647633,244090,null,2,1,6/19/19
647685,763726,null,2,1,5/29/19
647857,763730,null,2,1,5/29/19
647942,659918,null,3,1,5/29/19
648178,496487,null,2,1,5/29/19
649133,792111,null,1,1,5/25/19
649147,562102,null,3,1,5/30/19
649157,162303,null,2,1,5/25/19
649214,510838,null,1,1,6/18/19
649231,27104,null,2,1,4/29/19
649345,159623,null,2,1,6/18/19
649584,408968,null,1,1,5/25/19
649661,600211,null,3,1,5/25/19
649862,57368,null,1,1,5/25/19
650026,517850,null,1,1,6/18/19
650300,341647,null,1,1,5/30/19
650552,756461,null,2,1,6/19/19
650610,827643,null,1,1,6/2/19
650637,31533,null,1,1,5/29/19
650829,339196,null,2,1,5/29/19
650961,145820,null,1,1,5/30/19
651307,522270,null,1,1,6/2/19
651370,535312,null,1,1,6/17/19
651481,860980,null,1,1,5/29/19
651529,707663,null,2,1,5/29/19
651566,273295,null,2,1,5/30/19
651796,49992,null,2,1,6/19/19
651846,493195,null,1,1,5/30/19
651851,306147,null,2,1,5/30/19
652478,271071,null,2,1,6/19/19
652573,712301,null,2,1,6/17/19
652604,149053,null,1,1,5/30/19
652700,486328,null,1,1,5/25/19
653003,713086,null,2,1,5/30/19
653451,767630,null,2,1,5/30/19
653958,721357,null,2,1,6/2/19
654099,689384,null,2,1,6/18/19
654272,101689,null,2,1,6/19/19
654406,552246,null,2,1,6/18/19
654817,463937,null,1,1,6/18/19
654819,462692,null,1,1,6/18/19
654830,140741,null,1,1,6/18/19
654867,329037,null,1,1,6/17/19
655139,57591,null,2,1,6/19/19
655332,502237,null,2,1,6/19/19
655375,325046,null,2,1,6/19/19
655516,707740,null,2,1,5/25/19
655838,6951,null,2,1,6/17/19
655886,567385,null,1,1,6/18/19
655905,735429,null,2,1,6/2/19
656762,385445,null,2,1,5/30/19
657086,565994,null,2,1,6/2/19
657191,731510,null,1,1,5/25/19
657677,532607,null,1,1,6/17/19
657924,111997,null,2,1,6/19/19
658081,221487,null,1,1,5/29/19
658193,407521,null,1,1,5/30/19
658891,313609,null,1,1,6/19/19
658942,575845,null,2,1,5/30/19
658961,345136,null,2,1,4/29/19
659599,150918,null,1,1,5/30/19
660001,566389,null,2,1,6/2/19
660859,136766,null,2,1,5/30/19
660932,712765,null,2,1,5/30/19
661031,482622,null,1,1,5/25/19
661539,774240,null,2,1,6/19/19
661760,26699,null,2,1,6/19/19
662111,479278,null,1,1,6/18/19
662626,784801,null,1,1,6/17/19
663289,745791,null,2,1,5/29/19
663360,740798,null,2,1,5/29/19
663382,776516,null,2,1,5/29/19
663564,764193,null,2,1,5/25/19
663893,164019,null,2,1,5/25/19
663951,553094,null,1,1,6/19/19
663961,843711,null,1,1,6/19/19
664251,587504,null,3,1,6/17/19
664395,124933,null,1,1,4/29/19
664644,772339,null,2,1,5/25/19
664901,168350,null,2,1,5/29/19
665391,466369,null,1,1,6/17/19
665514,745141,null,2,1,5/30/19
665670,293062,null,2,1,4/29/19
665752,553099,null,1,1,6/19/19
665852,370111,null,1,1,6/19/19
665961,111358,null,2,1,5/29/19
666237,74809,null,1,1,6/2/19
666373,476130,null,1,1,6/2/19
666439,799931,null,1,1,5/30/19
666489,507393,null,1,1,4/29/19
666665,668304,null,2,1,5/25/19
667046,660928,null,3,1,5/25/19
667243,821954,null,1,1,5/30/19
667250,587180,null,2,1,5/30/19
667560,750987,null,2,1,5/30/19
668006,46817,null,2,1,5/25/19
668026,317256,null,2,1,5/29/19
668074,541434,null,2,1,5/30/19
668121,767500,null,2,1,6/18/19
669105,168153,null,2,1,5/29/19
669130,306484,null,2,1,5/29/19
669418,527606,null,1,1,5/29/19
670094,372207,null,1,1,6/2/19
670128,149414,null,1,1,5/30/19
670260,763940,null,2,1,6/19/19
670421,842156,null,1,1,6/19/19
670523,794675,null,1,1,6/19/19
670818,143705,null,2,1,4/29/19
671174,106107,null,1,1,6/17/19
671213,603159,null,1,1,6/2/19
671421,410734,null,2,1,5/29/19
671472,718963,null,2,1,5/25/19
671914,507694,null,1,1,6/18/19
671995,724776,null,1,1,4/29/19
672106,142004,null,1,1,5/25/19
672285,514664,null,1,1,6/2/19
672644,699028,null,2,1,5/29/19
672657,480930,null,1,1,5/29/19
672802,264236,null,1,1,5/29/19
673546,271564,null,2,1,6/19/19
673653,584238,null,3,1,6/18/19
673687,367405,null,1,1,4/29/19
673746,37452,null,1,1,6/2/19
673909,535505,null,1,1,6/2/19
674089,232119,null,2,1,6/19/19
674120,400490,null,1,1,6/18/19
674147,40187,null,2,1,6/18/19
674313,93174,null,1,1,4/29/19
674543,326614,null,1,1,6/2/19
674572,810626,null,1,1,6/17/19
675056,160755,null,2,1,5/25/19
675223,468182,null,2,1,6/18/19
675665,757454,null,2,1,5/29/19
676207,615235,null,2,1,5/29/19
677090,768096,null,2,1,6/2/19
677541,258676,null,2,1,5/29/19
677761,217011,null,1,1,5/25/19
677802,212903,null,1,1,5/29/19
677835,359781,null,1,1,6/17/19
677845,321759,null,1,1,6/17/19
678034,169715,null,2,1,6/17/19
678095,366052,null,1,1,6/18/19
678517,18838,null,2,1,6/17/19
678602,573546,null,3,1,6/2/19
679006,503791,null,1,1,6/2/19
679597,624250,null,1,1,6/17/19
679694,821858,null,1,1,5/30/19
679738,532187,null,2,1,5/25/19
679848,756809,null,2,1,6/2/19
679877,634950,null,2,1,5/29/19
680449,584165,null,3,1,5/25/19
680613,776065,null,2,1,6/19/19
680648,638516,null,1,1,5/29/19
680783,827056,null,1,1,6/18/19
681118,341811,null,2,1,5/25/19
681238,779936,null,2,1,5/29/19
681559,595001,null,2,1,5/29/19
681575,59713,null,2,1,5/29/19
681674,826517,null,1,1,5/30/19
681714,761126,null,1,1,6/18/19
681722,857779,null,1,1,6/18/19
681960,577822,null,1,1,4/29/19
682008,222899,null,2,1,4/29/19
682355,776988,null,2,1,6/19/19
682561,252492,null,2,1,5/29/19
682596,515191,null,1,1,6/2/19
682644,279722,null,2,1,5/29/19
682743,114025,null,2,1,5/29/19
682845,594845,null,2,1,6/2/19
682853,559367,null,2,1,5/25/19
682942,733396,null,1,1,6/19/19
682988,100948,null,2,1,6/2/19
683026,604479,null,1,1,6/2/19
683130,507969,null,1,1,6/19/19
683188,268644,null,2,1,6/19/19
683371,286279,null,1,1,5/25/19
683393,683242,null,1,1,6/17/19
683399,504362,null,1,1,6/17/19
683541,124394,null,1,1,6/2/19
684057,449508,null,2,1,6/2/19
684122,700652,null,1,1,6/19/19
684156,241425,null,2,1,4/29/19
684157,228215,null,2,1,4/29/19
684168,713068,null,2,1,5/29/19
684266,647107,null,3,1,5/25/19
684579,464907,null,1,1,6/18/19
685851,661912,null,1,1,6/19/19
685979,373536,null,2,1,6/19/19
686093,99101,null,2,1,5/30/19
686611,381309,null,1,1,6/19/19
687058,739301,null,2,1,5/30/19
687168,93367,null,1,1,5/29/19
687322,303919,null,1,1,5/29/19
687357,713813,null,2,1,4/29/19
687531,729992,null,2,1,5/30/19
687609,370108,null,1,1,6/19/19
687665,538221,null,1,1,5/30/19
687716,779897,null,2,1,5/30/19
687827,232925,null,1,1,5/25/19
687845,551464,null,1,1,5/25/19
688070,621506,null,2,1,6/18/19
688301,723292,null,2,1,6/17/19
688562,760326,null,2,1,6/18/19
688661,774247,null,2,1,6/2/19
688696,57520,null,2,1,5/29/19
689498,607177,null,3,1,6/19/19
689527,506491,null,1,1,6/2/19
689665,776161,null,2,1,5/25/19
689732,731084,null,1,1,6/19/19
689978,678721,null,2,1,6/19/19
689987,244506,null,2,1,5/25/19
690008,249021,null,2,1,6/2/19
690057,486748,null,1,1,5/25/19
690482,404602,null,1,1,6/2/19
690776,248709,null,1,1,5/25/19
690931,24218,null,1,1,5/30/19
691054,457316,null,2,1,5/30/19
691193,715198,null,2,1,5/25/19
691372,275770,null,2,1,5/30/19
691528,603600,null,3,1,4/29/19
691618,616247,null,3,1,5/30/19
691855,699719,null,2,1,6/19/19
691880,534573,null,1,1,6/17/19
691920,848969,null,1,1,6/2/19
692091,508929,null,2,1,6/19/19
692274,711290,null,2,1,6/2/19
692396,78694,null,1,1,4/29/19
692531,652604,null,3,1,4/29/19
692668,390240,null,1,1,6/2/19
692725,449372,null,2,1,4/29/19
692817,739813,null,2,1,5/30/19
692895,516272,null,2,1,5/25/19
692942,572674,null,3,1,6/17/19
693155,826988,null,1,1,5/30/19
693186,333438,null,1,1,5/25/19
693435,135916,null,2,1,5/25/19
693448,488384,null,1,1,5/25/19
694142,584125,null,3,1,5/30/19
694746,635256,null,2,1,5/29/19
694901,505401,null,1,1,6/19/19
695148,447376,null,2,1,5/25/19
695266,284002,null,1,1,4/29/19
695429,765071,null,2,1,6/2/19
695512,605894,null,3,1,5/29/19
695980,630852,null,1,1,4/29/19
696173,652501,null,3,1,4/29/19
696245,155109,null,2,1,6/18/19
696378,777844,null,2,1,5/29/19
696704,717528,null,2,1,6/18/19
696719,823666,null,1,1,6/18/19
696777,573543,null,1,1,4/29/19
696963,560947,null,2,1,5/29/19
696995,200563,null,1,1,5/25/19
697063,652942,null,1,1,4/29/19
697230,410939,null,1,1,6/18/19
697283,502657,null,1,1,6/18/19
697577,720051,null,2,1,6/18/19
698293,562098,null,1,1,6/19/19
698325,107086,null,1,1,5/25/19
698551,139344,null,2,1,5/29/19
698649,493081,null,2,1,5/25/19
698996,453543,null,2,1,6/18/19
699073,470462,null,1,1,5/29/19
699140,215884,null,3,1,6/17/19
699197,169309,null,2,1,6/19/19
699436,553475,null,3,1,6/19/19
699703,484576,null,1,1,6/2/19
700037,810009,null,1,1,5/30/19
700060,258442,null,2,1,5/30/19
700097,226942,null,2,1,5/25/19
700139,688391,null,2,1,6/17/19
700251,249251,null,2,1,4/29/19
700410,720160,null,1,1,6/17/19
700445,788543,null,1,1,5/29/19
700540,777881,null,2,1,5/25/19
700724,69538,null,1,1,5/25/19
700808,320085,null,2,1,6/2/19
700833,585644,null,2,1,5/29/19
700861,92624,null,1,1,6/2/19
701110,753259,null,2,1,6/2/19
701412,100181,null,1,1,5/29/19
701846,292308,null,1,1,6/19/19
701901,113486,null,2,1,5/30/19
701909,94844,null,1,1,6/2/19
702000,92759,null,1,1,6/2/19
702024,775765,null,2,1,5/30/19
702265,555050,null,1,1,5/30/19
702904,585452,null,2,1,4/29/19
702986,380777,null,2,1,5/29/19
703028,767269,null,2,1,6/2/19
703116,754950,null,2,1,6/2/19
703454,635083,null,2,1,4/29/19
703756,577981,null,3,1,6/18/19
704301,131544,null,2,1,5/29/19
704586,693210,null,1,1,6/19/19
704932,327787,null,1,1,6/2/19
705094,405661,null,1,1,5/25/19
705864,472524,null,1,1,5/25/19
705988,610861,null,2,1,5/29/19
706169,346513,null,2,1,4/29/19
706328,535028,null,2,1,6/17/19
706358,348986,null,2,1,6/2/19
706454,745752,null,2,1,6/2/19
706872,493059,null,2,1,5/25/19
707021,493125,null,1,1,5/25/19
707433,165243,null,2,1,4/29/19
707537,486144,null,1,1,6/18/19
707553,794785,null,2,1,6/18/19
707587,762995,null,2,1,4/29/19
707930,735447,null,2,1,6/19/19
708186,312485,null,2,1,6/19/19
708845,683362,null,1,1,6/2/19
708865,255201,null,1,1,6/2/19
708971,41585,null,2,1,6/19/19
709374,596451,null,3,1,4/29/19
709575,372100,null,1,1,5/29/19
709583,483037,null,1,1,5/29/19
709965,695158,null,2,1,6/19/19
710057,835789,null,1,1,6/17/19
710105,835212,null,2,1,5/25/19
710174,595827,null,1,1,6/2/19
710597,513713,null,1,1,5/25/19
710614,524962,null,1,1,5/25/19
710679,559513,null,1,1,6/18/19
711116,671712,null,1,1,4/29/19
711138,67839,null,2,1,5/29/19
711167,325697,null,2,1,5/29/19
711259,52543,null,2,1,5/30/19
711277,837021,null,2,1,6/18/19
711484,632919,null,3,1,5/30/19
711498,330295,null,1,1,5/29/19
711593,582078,null,1,1,5/30/19
711627,764295,null,2,1,6/18/19
711759,278835,null,2,1,6/2/19
712110,237628,null,2,1,5/30/19
712173,348040,null,2,1,6/2/19
712525,261950,null,1,1,6/2/19
712547,160120,null,2,1,6/19/19
712615,606287,null,1,1,5/29/19
712929,99794,null,2,1,6/17/19
713109,51830,null,2,1,6/2/19
713132,715384,null,1,1,6/2/19
713141,750744,null,2,1,6/19/19
713278,539182,null,1,1,5/29/19
713480,761113,null,1,1,6/17/19
713878,161454,null,2,1,5/29/19
714384,393849,null,1,1,5/25/19
714429,142142,null,2,1,5/29/19
715168,163918,null,2,1,6/19/19
715247,587167,null,2,1,5/25/19
715308,633129,null,1,1,6/19/19
715377,68476,null,1,1,4/29/19
715451,641017,null,1,1,5/30/19
715520,292758,null,1,1,5/29/19
715714,722132,null,2,1,6/19/19
716012,573539,null,3,1,5/25/19
716144,637913,null,1,1,4/29/19
716163,58977,null,2,1,6/19/19
716230,48244,null,2,1,6/19/19
716590,487412,null,1,1,6/2/19
716707,487944,null,1,1,6/2/19
716960,679298,null,2,1,6/2/19
716970,603854,null,3,1,5/30/19
717013,636490,null,1,1,5/25/19
717445,582096,null,2,1,5/25/19
717738,57576,null,2,1,6/19/19
717988,827067,null,1,1,6/17/19
718036,374198,null,1,1,6/17/19
718096,703546,null,1,1,5/29/19
718133,400253,null,1,1,6/19/19
718165,767760,null,2,1,6/17/19
718269,222542,null,1,1,5/25/19
718358,768456,null,2,1,6/17/19
718396,113666,null,2,1,6/18/19
718541,853352,null,1,1,6/19/19
718840,768505,null,2,1,6/18/19
718843,509384,null,1,1,6/18/19
718922,780258,null,2,1,6/18/19
719245,383461,null,2,1,6/17/19
719300,262730,null,2,1,6/19/19
719467,362157,null,2,1,4/29/19
719504,28481,null,2,1,6/17/19
719841,695405,null,1,1,5/29/19
719891,43285,null,2,1,5/29/19
719950,268773,null,2,1,6/18/19
720158,351355,null,1,1,5/30/19
720296,400440,null,1,1,5/25/19
720371,326638,null,2,1,6/19/19
720383,170016,null,2,1,5/25/19
720575,353619,null,1,1,5/30/19
720673,748323,null,2,1,4/29/19
720813,161779,null,2,1,5/30/19
720912,750796,null,2,1,6/17/19
721035,539696,null,1,1,5/29/19
721109,167414,null,2,1,5/25/19
721115,338013,null,1,1,5/25/19
721258,169941,null,2,1,4/29/19
721303,768489,null,2,1,6/17/19
721331,309917,null,2,1,6/19/19
721363,767788,null,2,1,6/17/19
721705,316908,null,2,1,6/2/19
721793,709482,null,1,1,6/19/19
722514,474591,null,1,1,4/29/19
722623,759168,null,1,1,5/25/19
722735,677739,null,1,1,6/2/19
723093,788778,null,1,1,6/18/19
723188,580274,null,1,1,6/18/19
723563,777355,null,2,1,6/19/19
723646,506488,null,1,1,4/29/19
723845,367339,null,2,1,5/25/19
723921,497967,null,2,1,6/18/19
724035,852333,null,2,1,6/17/19
724082,270659,null,2,1,6/17/19
724133,759734,null,2,1,6/19/19
724171,506419,null,1,1,6/17/19
724246,508478,null,1,1,6/17/19
724595,759686,null,2,1,6/2/19
724676,45714,null,2,1,6/2/19
724936,94082,null,1,1,6/18/19
724975,627486,null,1,1,6/17/19
725011,10063,null,1,1,5/30/19
725042,602136,null,3,1,6/18/19
725199,375074,null,2,1,6/18/19
725248,720088,null,2,1,6/2/19
725345,308970,null,1,1,6/2/19
725368,844019,null,1,1,5/30/19
725390,319587,null,1,1,5/30/19
725548,620293,null,1,1,6/17/19
725789,25780,null,1,1,5/30/19
725916,522937,null,2,1,6/17/19
725987,835307,null,2,1,5/30/19
726270,273720,null,2,1,5/29/19
726376,25777,null,1,1,5/30/19
726427,147959,null,2,1,5/29/19
726686,444793,null,1,1,6/17/19
726855,531883,null,2,1,4/29/19
727129,130442,null,1,1,4/29/19
727438,654041,null,1,1,5/29/19
727820,368385,null,1,1,6/2/19
727933,753268,null,1,1,6/18/19
728388,46693,null,1,1,6/2/19
728577,636717,null,1,1,6/18/19
729647,7758,null,2,1,6/19/19
